Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2010-11-10 06:40:49,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-10 06:45:21,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-10 18:20:40,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:23:01,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:26:56,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:28:23,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:30:14,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:32:52,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:35:05,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:36:28,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:38:10,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:40:31,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-10 18:50:10,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-11 13:46:35,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 13:58:03,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:00:18,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:01:44,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:03:33,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:06:08,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:08:15,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:09:25,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:10:41,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:12:09,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:16:46,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:19:10,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:20:54,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:23:18,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:25:03,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-11 14:47:23,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:50:52,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:52:26,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:54:31,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:55:38,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:56:49,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:58:06,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 14:59:36,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:01:33,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:04:25,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:07:04,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:09:19,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:10:45,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:12:34,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:15:07,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:17:11,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:18:17,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:19:23,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:20:32,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:21:48,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:23:16,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:25:08,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 15:27:48,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-11 18:07:25,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-11 18:10:10,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-12 12:20:10,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:23:06,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:28:31,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:30:39,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:31:51,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:34:53,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:37:09,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:38:37,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:40:30,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:43:12,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:45:34,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:47:13,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:49:29,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:50:58,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 12:52:51,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:02:21,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:04:20,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:07:16,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:10:05,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:12:39,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:14:44,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:15:51,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:17:02,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:18:20,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:19:53,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:21:56,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:28:01,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:31:02,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-12 13:36:56,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2010-11-14 11:27:43,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 12:11:09,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 12:15:35,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:17:26,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:27:51,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:39:22,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:41:23,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:52:35,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 12:57:24,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:05:59,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:09:02,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:17:54,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:20:38,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:23:01,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:24:45,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:27:09,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:28:53,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:31:19,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:33:07,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:35:39,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:37:39,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:40:36,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:43:27,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 13:58:22,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 14:00:32,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 14:02:52,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 14:05:48,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 14:14:50,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:16:41,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:19:21,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:21:37,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:23:06,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:25:01,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:27:47,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 14:30:16,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 16:05:23,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 16:32:15,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 16:40:42,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 16:58:31,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 17:10:21,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 17:12:57,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 17:40:46,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 17:44:22,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 17:52:49,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 17:57:10,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:16:04,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:21:29,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:24:51,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:26:13,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:30:15,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:31:51,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:34:00,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:36:40,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:38:27,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:53:07,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 18:59:18,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-11-15 20:23:52,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 20:28:47,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 20:31:49,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 20:34:51,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-11-15 21:59:15,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:01:07,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:03:49,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:06:09,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:07:46,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:09:56,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:11:14,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:12:47,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:14:49,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:17:50,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:20:48,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:23:41,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:26:22,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:28:43,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:30:22,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:32:36,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:34:01,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:35:47,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:38:16,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:40:11,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:42:57,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:45:26,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:47:21,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:50:06,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:52:35,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:54:28,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:57:12,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 22:59:35,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:01:18,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:03:41,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:05:23,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:07:45,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:13:17,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-15 23:15:19,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-11-21 22:57:31,VR2W-110769,A69-1303-46860,,,,,JWS_Huntington,+33.6584,-118.0147
2014-07-03 19:21:29,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:24:12,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:26:04,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:28:43,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:30:59,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:32:26,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:34:18,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:36:59,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:39:17,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:40:48,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:42:48,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:45:44,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:48:33,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:51:07,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:53:11,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:54:16,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:55:22,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:56:32,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:57:47,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 19:59:14,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:01:04,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:03:40,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:05:49,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:07:04,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:08:31,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:10:21,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:12:56,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:15:04,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:16:16,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:17:37,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:19:16,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:21:29,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:22:52,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:24:34,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:26:55,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:28:34,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:30:47,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:32:10,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:33:52,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:36:14,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:43:42,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 20:49:23,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 21:06:28,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 21:11:19,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 21:32:59,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 22:05:37,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 22:18:06,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-07-03 22:47:43,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:13:58,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:27:13,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:31:10,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:33:19,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:34:35,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:36:02,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:37:54,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:40:33,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:42:48,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:44:16,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:46:07,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:48:45,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:50:59,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-07-03 23:52:24,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
